,words,left,top,width,height,page,center_x,center_y,prop_height,prop_width,is_error
102,one,1344,638,62,17,0,1375.0,646.5,0.011789181692094313,0.03263157894736842,0
103,sequence,1433,637,171,24,0,1518.5,649.0,0.016643550624133148,0.09,0
104,into,1632,630,82,25,0,1673.0,642.5,0.017337031900138695,0.0431578947368421,0
105,"another,",2,722,166,28,0,85.0,736.0,0.019417475728155338,0.08736842105263158,0
106,began,198,722,110,30,0,253.0,737.0,0.020804438280166437,0.05789473684210526,0
107,to,333,725,39,21,0,352.5,735.5,0.014563106796116505,0.020526315789473684,0
108,be,396,722,42,24,0,417.0,734.0,0.016643550624133148,0.022105263157894735,0
109,used.,463,722,101,24,0,513.5,734.0,0.016643550624133148,0.053157894736842105,0
110,In,597,725,41,21,0,617.5,735.5,0.014563106796116505,0.02157894736842105,0
111,"1900,",663,725,99,25,0,712.5,737.5,0.017337031900138695,0.05210526315789474,0
112,continuity,794,721,217,30,0,902.5,736.0,0.020804438280166437,0.11421052631578947,0
113,of,1036,723,39,23,0,1055.5,734.5,0.0159500693481276,0.020526315789473684,0
114,action,1102,721,130,25,0,1167.0,733.5,0.017337031900138695,0.06842105263157895,0
115,across,1256,728,128,18,0,1320.0,737.0,0.012482662968099861,0.06736842105263158,0
116,successive,1411,721,215,25,0,1518.5,733.5,0.017337031900138695,0.11315789473684211,0
117,shots,1653,722,105,24,0,1705.5,734.0,0.016643550624133148,0.05526315789473684,0
118,was,1782,728,64,18,0,1814.0,737.0,0.012482662968099861,0.03368421052631579,0
119,achieved,2,811,174,25,0,89.0,823.5,0.017337031900138695,0.09157894736842105,0
120,and,200,812,64,24,0,232.0,824.0,0.016643550624133148,0.03368421052631579,0
121,the,289,812,61,24,0,319.5,824.0,0.016643550624133148,0.032105263157894734,0
122,close-up,376,812,173,30,0,462.5,827.0,0.020804438280166437,0.09105263157894737,0
123,shot,575,812,83,24,0,616.5,824.0,0.016643550624133148,0.04368421052631579,0
124,was,682,818,64,18,0,714.0,827.0,0.012482662968099861,0.03368421052631579,0
125,introduced.,774,811,230,25,0,889.0,823.5,0.017337031900138695,0.12105263157894737,0
126,The,1036,812,62,24,0,1067.0,824.0,0.016643550624133148,0.03263157894736842,0
127,first,1125,811,105,25,0,1177.5,823.5,0.017337031900138695,0.05526315789473684,0
128,animation,1256,811,196,25,0,1354.0,823.5,0.017337031900138695,0.1031578947368421,0
129,use,1475,818,63,18,0,1506.5,827.0,0.012482662968099861,0.03315789473684211,0
130,in,1566,811,40,25,0,1586.0,823.5,0.017337031900138695,0.021052631578947368,0
131,movies,1628,811,130,25,0,1693.0,823.5,0.017337031900138695,0.06842105263157895,0
